Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
Vinicius Leandro,Desportiva Ferroviária,LCB,36,0,,1,99,0,0.0,Brazil,Brazil,,189,80,no
Lincoln,Maracanã,"AMF, RCMF, RW",33,0,,2,50,0,0.01,Brazil,Brazil,right,178,69,no
Carlos Renato,,"RW, LW, RAMF",33,0,,17,956,2,1.28,Brazil,Brazil,left,169,65,no
Klenisson,Gama,"LW, LAMF",31,0,,10,688,1,0.69,Brazil,Brazil,right,178,72,no
Rafael Mariano,ASA,GK,35,0,,13,1297,0,0.0,Brazil,Brazil,right,189,85,no
Moisés Lucas,,"RCB, LCB",33,0,,2,194,0,0.25,Brazil,Brazil,right,186,87,no
Diego Viana,Sousa,"LDMF, LCMF, LB",31,0,,11,546,1,0.55,Brazil,Brazil,,181,0,no
Ramon Baiano,,LCB,33,0,,15,1482,3,1.28,Brazil,Brazil,right,192,83,no
Jerry,Capital Brasilia,"RDMF, AMF, LDMF",32,0,,11,514,0,0.19,Brazil,Brazil,,0,0,no
Yago Rocha,Taubaté,RB,32,0,,13,826,0,0.08,Brazil,Brazil,right,181,76,no
Danilo Silva,,"LB, RW, LAMF",34,0,,7,237,0,0.08,Brazil,Brazil,left,180,72,no
Danillo Bala,Ceilândia,"LAMF, RAMF, RW",33,0,,10,322,1,0.89,Brazil,Brazil,right,166,60,no
Paranhos,,"RDMF, LDMF",31,0,,3,247,0,0.04,Brazil,Brazil,,0,0,no
Hector,Votuporanguense,RCB,36,0,,17,1216,0,0.39,Brazil,Brazil,right,190,78,no
Paulo Sérgio,,"LCB, CB",37,0,,14,1314,0,0.44,Brazil,Brazil,right,186,83,no
John Lennon,Avenida,"RW, RCMF, CF",34,0,,11,552,1,0.93,Brazil,Brazil,right,178,71,no
Branquinho,,"RW, RAMF, LAMF",36,0,,9,382,0,1.39,Brazil,Brazil,right,170,65,no
Renan Luis,Capital Brasilia,"LB, LWB",35,0,2026-09-30,18,1607,0,0.04,Brazil,Brazil,left,178,73,no
Gedeílson,Grêmio Prudente,RB,33,0,,19,1868,1,0.49,Brazil,Brazil,right,177,63,no
Ivan Martins,,RB,33,0,,15,825,1,0.83,Brazil,Brazil,right,170,68,no
Weriton,Confiança,"RB, RWB",34,0,,14,1312,0,0.52,Brazil,Brazil,right,170,60,no
Gilson Alves,Manaus,"RCMF, LDMF, DMF",36,0,,15,1271,0,1.07,Brazil,Brazil,right,182,78,no
Édson,Brasil de Pelotas,GK,32,0,,14,1378,0,0.0,Brazil,Brazil,right,187,76,no
Luiz Gustavo,Arema,RCB,32,0,,16,1478,0,0.19,Brazil,Brazil,right,180,65,no
Rafael Ibiapino,Manauara,"CF, LWF",34,0,,11,528,2,1.24,Brazil,Brazil,right,187,68,no
Júnior Todinho,Náutico,"RW, CF, RCMF",32,0,2026-11-30,4,134,0,0.0,Brazil,Brazil,left,182,72,no
Hélio Paraíba,Caldense,CF,34,0,,5,304,1,1.15,Brazil,Brazil,right,188,84,no
Carlos Alexandre,,"RCB, LCB",32,0,,17,1504,0,0.72,Brazil,Brazil,right,188,87,no
Guilherme Amorim,Santa Cruz RS,"RCMF, LCMF",33,0,,7,372,0,0.17,Brazil,Brazil,right,174,74,no
Jeferson Romário,Noroeste,GK,31,0,,7,674,0,0.0,Brazil,Brazil,right,188,84,no
Matheus Inácio,Altos,GK,34,0,2026-09-30,18,1744,0,0.0,Brazil,Brazil,right,191,81,no
Robson,Mixto,"DMF, RDMF, RCMF",34,0,,11,471,0,0.05,Brazil,Brazil,right,180,71,no
Jhonatan,Caxias,"RW, RAMF",33,0,,4,330,2,0.45,Brazil,Brazil,right,179,70,no
Jó,Primavera AC,"RB, RWB",31,0,,3,160,0,0.01,Brazil,Brazil,,0,0,no
Jackson,ABECAT Ouvidorense,CF,33,0,,11,497,3,2.66,Brazil,Brazil,right,178,77,no
Douglas Silva,,"LW, CF",33,0,,2,69,0,0.25,Brazil,Brazil,unknown,0,0,no
Gustavo Nogy,,LB,31,0,,8,456,1,0.27,Brazil,Brazil,left,168,73,no
Windson,Caxias,"RCB, LCB",31,0,,10,983,0,0.24,Brazil,Brazil,right,187,83,no
Roney,ABECAT Ouvidorense,"LW, LAMF",34,0,,15,727,0,1.04,Brazil,Brazil,right,175,70,no
Darley,Retrô,GK,36,0,,17,1694,0,0.0,Brazil,Brazil,right,188,79,no
Camilo,Paulista,"LCMF, RCMF",40,0,,24,1762,9,4.85,Brazil,Brazil,right,174,72,no
Paulinho,Tuna Luso,"LCMF, RCMF",37,0,,23,1543,2,2.44,Brazil,Brazil,right,172,73,no
Roberson,,"CF, RCMF",37,0,,8,297,1,0.96,Brazil,Brazil,right,181,72,no
Hugo Almeida,Santa Cruz RS,CF,40,0,,16,1307,6,6.58,Brazil,Brazil,right,182,77,no
Reynaldo,North Esporte Clube,GK,35,0,,2,119,0,0.0,Brazil,Brazil,right,189,85,no
Silvinho,Figueirense,"LW, LWF",35,0,,5,277,0,0.17,Brazil,Brazil,right,175,72,no
Marco Antônio,,"LAMF, RAMF, LW",35,0,,5,134,0,0.0,Brazil,Brazil,right,177,67,no
Marcelo,Maricá,RCMF,37,0,,12,452,2,2.03,Brazil,Brazil,right,177,73,no
Everton Sena,Galo Maringá,RCB,35,0,,3,187,0,0.0,Brazil,Brazil,right,185,77,no
Cleiton,Potyguar,LCB,37,0,,13,1144,0,0.4,Brazil,Brazil,left,195,72,no
Celsinho,Madureira,RB,38,0,,8,572,0,0.0,Brazil,Brazil,right,183,73,no
Vanilson,GAS,CF,35,0,2027-09-30,16,662,3,2.42,Brazil,Brazil,right,186,83,no
Naylhor,,"LCB, RCB",38,0,,9,908,0,0.34,Brazil,Brazil,right,189,76,no
João Paulo,Nova Iguaçu,"CF, AMF, LW",32,0,,11,346,0,0.18,Brazil,Brazil,right,176,74,no
Anderson Paraiba,Monsoon FC,AMF,35,0,,11,429,0,0.09,Brazil,Brazil,left,169,69,no
Fernandinho,Manauara,"LW, LAMF, AMF",34,0,,14,758,3,4.07,Brazil,Brazil,,178,70,no
Felipe Gedoz,,AMF,32,0,,2,75,0,0.05,Brazil,"Brazil, Uruguay",right,177,79,no
Daniel Felipe,Madureira,RCB,34,0,2026-09-30,14,1272,3,1.58,Brazil,Brazil,right,187,81,no
Jean Patrick,,"RCMF, RDMF",33,0,,9,281,0,0.12,Brazil,Brazil,right,172,78,no
Jean Henrique,São Luiz,"DMF, LDMF, RB",32,0,,5,111,0,0.0,Brazil,Brazil,right,178,70,no
Leandro Carvalho,,"LAMF, LW",31,0,,7,402,1,0.14,Brazil,Brazil,right,172,65,no
Marciel,Hoang Anh Gia Lai,"RCMF, RDMF, AMF",31,0,2027-06-30,16,968,0,0.31,Brazil,Brazil,left,186,78,no
Ricardo Luz,,RB,31,0,,10,865,0,0.0,Brazil,Brazil,right,177,73,no
Kadu Barone,Porto Velho,"LW, LAMF, RAMF",31,0,,8,411,0,1.23,Brazil,Brazil,,0,0,no
L. Delgado,San Miguel,CF,31,0,2026-12-31,18,955,1,3.2,Argentina,Argentina,right,186,79,no
Zé Carlos,Sampaio Corrêa RJ,GK,31,0,,5,513,0,0.0,Brazil,Brazil,left,189,85,no
Adalberto,Clube Laguna,LCB,38,0,,13,1225,0,0.3,Brazil,Brazil,left,185,81,no
Bruno Gallo,,"DMF, LDMF, LCMF",38,0,,10,260,0,0.09,Brazil,Brazil,left,182,78,no
Juninho,,"RB, RDMF, RCMF",39,0,,5,147,0,0.0,Brazil,Brazil,right,173,63,no
Serginho Paulista,,"LCMF, AMF, RW",38,0,,3,74,0,0.0,Brazil,Brazil,right,177,76,no
Bruno Barra,Volta Redonda,"DMF, LDMF, LCMF",40,0,2026-11-20,21,1968,2,0.92,Brazil,Brazil,right,179,67,no
Nirley,,"LCB, RCB, CB",38,0,,6,522,0,0.07,Brazil,Brazil,right,188,84,no
Wellington Silva,Volta Redonda,RB,38,0,2026-08-30,20,1682,1,0.77,Brazil,Brazil,right,177,78,no
Alemão,,RCB,39,0,,1,34,0,0.0,Brazil,Brazil,right,188,85,no
Mateus Santana,Inter Santa Maria,LCB,34,0,,6,583,0,0.41,Brazil,Brazil,left,188,80,no
Dida,Maricá,GK,40,0,,24,2367,0,0.0,Brazil,Brazil,,190,81,no
Everton,Atlético Gloriense,"LW, CF, RW",39,0,,4,220,0,0.08,Brazil,Brazil,left,174,73,no
Danilo Pires,Baré,"RCMF, LCMF, LDMF",34,0,,5,80,0,0.0,Brazil,Brazil,left,180,83,no
Rodrigo Pimpão,,"LAMF, LW",38,0,,11,724,1,1.84,Brazil,Brazil,right,176,71,no
Vinícius,Tuna Luso,GK,41,0,,14,1362,0,0.0,Brazil,Brazil,right,190,78,no
Erick Flores,,"AMF, CF",37,0,,13,784,1,1.06,Brazil,Brazil,right,169,60,no
João Paulo,Rio Branco ES,LB,35,0,,5,208,0,0.1,Brazil,Brazil,left,172,71,no
Mauro Iguatu,Fluminense PI,GK,38,0,,18,1747,1,0.76,Brazil,Brazil,right,190,80,no
Anderson Uchôa,Avenida,"LDMF, LCMF",35,0,,18,1711,1,0.86,Brazil,Brazil,right,181,64,no
Leandro Silva,URT,"RB, LB",37,0,,10,758,0,0.81,Brazil,Brazil,right,181,76,no
Pipico,,CF,41,0,,12,618,1,1.64,Brazil,Brazil,right,172,72,no
Gabriel Davis,Porto Velho,"AMF, RCMF, RDMF",36,0,,14,561,0,0.43,Brazil,Brazil,right,180,77,no
Henan,,CF,39,0,,22,1583,6,4.07,Brazil,Brazil,right,182,79,no
Maurício,Caxias,LCB,35,0,2026-10-30,23,2184,1,0.92,Brazil,Brazil,left,185,80,no
Alemão,,RB,36,0,,20,1916,0,0.17,Brazil,Brazil,right,174,66,no
Genílson,Brasiliense,RCB,35,0,,22,2194,3,0.89,Brazil,Brazil,right,184,79,no
Zé Mário,Santa Cruz,LB,34,0,2026-10-31,18,1603,0,0.35,Brazil,Brazil,left,175,78,no
Rafinha,Floresta EC,LW,33,0,,18,1367,8,4.6,Brazil,Brazil,right,175,73,no
Fernando,Juventus,RCB,32,0,,4,394,0,0.26,Brazil,Brazil,right,190,85,no
Igor Carvalho,,RB,33,0,,19,1346,0,0.48,Brazil,Brazil,,0,0,no
Léo Artur,Công An Hà Nội,"LCMF, CF",31,0,,21,1479,6,2.81,Brazil,Brazil,right,177,68,no
Muriel,Novo Hamburgo,RB,38,0,,22,1925,1,0.51,Brazil,Brazil,right,175,65,no
Robinho,Cascavel,"RCMF, LCMF, AMF",32,0,,6,192,0,0.02,Brazil,Brazil,left,173,72,no
Mikael,Tai Po,"LDMF, RDMF, DMF",32,0,,21,1665,1,1.8,Brazil,Brazil,right,184,83,no
Lucas Costa,Portuguesa RJ,LCB,31,0,,12,1073,1,0.17,Brazil,Brazil,right,189,82,no
Thiaguinho,Jacuipense,"RW, LW, LAMF",32,0,,2,95,0,0.03,Brazil,Brazil,,0,0,no
Luis Fernando,Maranhão,RCB,35,0,,15,1484,0,0.91,Brazil,Brazil,right,190,82,no
Rodrigão,,CF,32,0,,7,349,1,1.11,Brazil,Brazil,right,186,92,no
Iury,Amazonas,"RB, LB",33,0,,10,486,0,0.17,Brazil,Brazil,right,175,68,no
Thiago Coelho,Santa Cruz,GK,31,0,2026-10-30,23,2287,0,0.0,Brazil,Brazil,right,187,84,no
Polegar,Zakho,RB,31,0,,9,328,0,0.26,Brazil,Brazil,,0,0,no
Mario Henrique,Inter de Limeira,LB,32,0,,17,823,0,0.18,Brazil,Brazil,,0,0,no
Leandro Camilo,,"RCB, CB",40,0,,15,1335,2,1.11,Brazil,Brazil,right,188,86,no
Wilson Júnior,Inter Santa Maria,"LAMF, RAMF, RW",35,0,,5,466,0,0.05,Brazil,Brazil,right,177,74,no
Juliano Pacheco,,"LDMF, RCMF, DMF",36,0,,4,134,0,0.02,Brazil,Brazil,left,183,77,no
Edvan,,"RB, RWB",36,0,,10,460,0,0.62,Brazil,Brazil,right,179,68,no
Thiago Santos,Sergipe,CF,35,0,,8,565,6,3.43,Brazil,Brazil,right,184,82,no
Nádson,Camboriú,"AMF, CF, LWF",36,0,2027-07-31,17,1030,1,1.18,Brazil,Brazil,right,170,63,no
Fábio,EC São José,GK,37,0,,19,1882,2,1.52,Brazil,Brazil,right,183,83,no
Bruno Ré,Pelotas,LB,36,0,,5,478,0,0.23,Brazil,Brazil,left,182,75,no
Esquerdinha,,"LCMF, AMF, LAMF",35,0,,10,725,1,0.35,Brazil,Brazil,left,174,67,no
Jádson,Serra Branca EC,LCB,33,0,,18,1792,3,3.13,Brazil,Brazil,left,186,78,no
Gilberto Alemão,Concórdia,"RCB, LCB",36,0,,17,1580,0,1.26,Brazil,Brazil,right,183,73,no
Anderson Rosa,Portuguesa RJ,"AMF, LW, RW",33,0,,8,288,0,0.19,Brazil,Brazil,left,175,75,no
Karl,Itabaiana,"RCMF, RDMF, LCMF",33,0,,18,1605,1,0.72,Brazil,Brazil,right,182,74,no
Adilson Bahia,Galícia,"CF, RW, LAMF",33,0,,12,574,2,1.04,Brazil,Brazil,both,177,0,no
Rafael Barros,,AMF,34,0,,1,12,0,0.0,Brazil,Brazil,right,180,0,no
Júnior Pirambu,,CF,31,0,,14,788,1,0.98,Brazil,Brazil,right,183,90,no
Tiago Pedra,EC São José,RCB,36,0,,17,1629,0,0.68,Brazil,Brazil,right,180,78,no
Rômulo,CR Aquidauana,LB,32,0,,7,436,0,0.15,Brazil,Brazil,,175,0,no
Sillas,Retrô,"LAMF, LW",31,0,2027-02-20,18,1610,4,3.82,Brazil,Brazil,right,170,74,yes
Ruan,Criciuma U23,RCMF,31,0,,1,15,0,0.0,Brazil,Brazil,right,179,75,no
David Luís,Manaus,LB,31,0,,7,194,0,0.02,Brazil,Brazil,left,180,76,no
Kesley,Grêmio Prudente,"RAMF, RWF, CF",31,0,,12,625,0,0.32,Brazil,Brazil,right,178,71,no
Diego Gomes,,"DMF, LDMF, RCMF",31,0,,4,101,0,0.0,Brazil,Brazil,,186,78,no
Watthimen,Santa Maria,"RAMF, RCMF, LDMF",33,0,,3,77,0,0.0,Brazil,Brazil,right,0,0,no
Tiaguinho,Icasa,LB,38,0,,1,38,0,0.0,Brazil,Brazil,left,0,0,no
Perema,Trem,"LCB, RCB",33,0,,16,1507,0,0.84,Brazil,Brazil,right,184,87,no
Bruno Nunes,Goiatuba EC,CF,36,0,,1,32,0,0.0,Brazil,Brazil,right,188,80,no
Rogério,Icasa,"LDMF, LCMF, RCMF",40,0,,6,422,0,0.31,Brazil,Brazil,right,175,77,no
Max Oliveira,Icasa,LCB,32,0,,1,100,0,0.02,Brazil,Brazil,left,186,81,no
Yan Suhet,,LAMF,34,0,,1,11,0,0.0,Brazil,Brazil,right,169,69,no
Marlon,Guaporé,LCB,40,0,,18,1725,0,0.16,Brazil,Brazil,left,182,78,no
Leilson,Itabaiana,"RW, RAMF",33,0,2026-12-31,17,1203,1,0.95,Brazil,Brazil,right,162,62,no
Valderrama,,"LDMF, RDMF, LCMF",31,0,,16,1144,0,0.58,Brazil,Brazil,right,177,66,no
Rodrigo Barreto,Belo Jardim,RCB,31,0,,10,466,0,0.0,Brazil,Brazil,,0,0,no
Vanderlan,Independente AP,"LAMF, LW, RAMF",31,0,,15,1254,3,3.3,Brazil,Brazil,,0,0,no
Ari,Atlético Cearense,CF,40,0,,12,653,0,0.73,Brazil,"Brazil, Russia",both,180,82,no
Guto,Icasa,"DMF, RCMF, RDMF",38,0,,14,1224,0,0.05,Brazil,Brazil,right,164,60,no
Juninho Quixadá,Quixadá,"AMF, RW",40,0,,9,355,1,0.6,Brazil,"Brazil, Bulgaria",right,170,65,no
Carlão,,GK,40,0,,14,1310,0,0.0,Brazil,Brazil,,190,87,no
Diego Guerra,Vitória ES,"CB, RCB, LCB",35,0,2027-03-31,23,2260,1,0.65,Brazil,Brazil,right,187,91,no
Matheus Carvalho,XV de Piracicaba,"LW, RW, AMF",34,0,,17,467,2,1.12,Brazil,Brazil,left,177,76,no
Watthimen,Guaporé,"RAMF, RCMF, LDMF",36,0,,3,77,0,0.0,Brazil,Brazil,right,171,71,no
Ceará,Imperatriz,RB,38,0,,16,1551,0,0.1,Brazil,Brazil,right,169,70,no
Deivity,Volta Redonda,GK,35,0,2026-10-23,23,2237,0,0.0,Brazil,Brazil,right,190,81,no
Gustavo Xuxa,Mixto,"AMF, LW, RCMF",33,0,,20,1485,7,4.95,Brazil,Brazil,right,173,79,no
Leylon,Operário MS,"LCMF, LDMF",31,0,,14,1311,3,1.27,Brazil,Brazil,right,0,0,no
Iury Tanque,Brasiliense,CF,31,0,2027-12-31,16,1214,3,3.83,Brazil,Brazil,right,180,82,no
Índio Potiguar,Luminense,"LW, RCMF, CF",35,0,,3,71,0,0.07,Brazil,Brazil,,0,0,no
Rafael Pascoal,Confiança,GK,35,0,,4,267,0,0.0,Brazil,Brazil,,189,74,no
João Lucas,Marília,"LCMF, AMF, RW",32,0,,4,113,0,0.03,Brazil,Brazil,,0,0,no
Caio Acaraú,Zakho,"RCB, RDMF",31,0,,15,1474,1,0.46,Brazil,Brazil,right,0,0,no
Robert,Ceilândia,"CF, LW, AMF",34,0,,25,2069,3,2.28,Brazil,Brazil,right,176,64,no
Dieyson,Jataiense,LB,33,0,,18,1530,0,0.56,Brazil,Brazil,left,176,70,no
Douglas Lima,Bangu,"LW, RW, RAMF",32,0,,9,339,0,0.44,Brazil,Brazil,left,174,67,no
Wallyson,ABC,"CF, LW",37,0,2026-12-31,16,1119,2,1.24,Brazil,Brazil,right,180,76,no
Jefferson Renan,Tombense,"RW, RAMF, LW",33,0,2026-12-31,15,676,0,0.84,Brazil,Brazil,left,172,67,no
Felipe Baiano,Marcílio Dias,"LCMF, AMF, RCMF",37,0,2026-12-31,15,1040,1,1.53,Brazil,Brazil,right,178,71,no
Victor Golas,XV de Piracicaba,GK,35,0,2027-06-30,9,727,0,0.0,Brazil,"Brazil, Poland",right,193,93,no
Brenner,Bac Ninh FC,CF,32,0,2027-06-30,17,1306,5,5.93,Brazil,Brazil,right,182,81,no
Wellington,,,25,0,,1,90,0,0.0,Brazil,Brazil,,0,0,no
Luis Henrique,,LW,22,0,,1,71,0,0.0,Brazil,Brazil,,0,0,no
Marquinhos,Mirassol,LW,26,0,2024-11-30,5,188,0,0.0,Brazil,Brazil,right,177,78,no
Gustavo Ramos,ASA,"LW, RW, RWF",29,0,,17,685,1,0.85,Brazil,Brazil,right,175,69,no
Gustavo Henrique,Ninh Binh,CF,30,0,,23,964,4,3.1,Brazil,Brazil,right,185,72,no
Luizinho,Bangu,"RW, LW",30,0,2026-11-30,6,250,0,0.34,Brazil,Brazil,right,175,70,no
Sánchez,Ceará,LB,30,0,2026-11-30,17,1357,0,0.53,Brazil,Brazil,left,178,73,no
Andrew,Juventus,"RW, LW, LWF",29,0,2026-10-30,20,1678,2,1.99,Brazil,Brazil,right,172,65,no
Luidy,Mixto,"RW, LAMF",29,0,,20,1214,2,1.81,Brazil,Brazil,right,167,65,no
Kauê,Brasil de Pelotas,"RCMF, LW",29,0,2026-09-30,3,107,0,0.02,Brazil,Brazil,right,177,75,no
Christian,,RDMF,30,0,,1,27,0,0.0,Brazil,Brazil,right,168,65,no
Rafael Ribeiro,SC Delhi,RCB,30,0,,3,213,0,0.0,Brazil,Brazil,right,190,85,no
Alessandro Vinícius,Cianorte,"RAMF, LAMF",27,0,2026-09-30,10,227,0,0.15,Brazil,Brazil,right,174,70,no
Bruno Leonardo,Chapecoense,"LCB, RB, RCB",30,0,,14,942,0,0.08,Brazil,Brazil,right,187,88,no
Douglas Santos,Tuna Luso,RCB,29,0,,2,100,0,0.15,Brazil,Brazil,,0,0,no
Yuri,Vitória,GK,25,0,2026-12-31,1,98,0,0.0,Brazil,Brazil,right,190,88,no
Natan Alves,Mixto,"RCMF, LCMF",24,0,,2,80,0,0.02,Brazil,Brazil,,0,0,no
Dioguinho,Bragantino PA,"RW, AMF, RAMF",30,0,,8,242,0,1.11,Brazil,Brazil,left,175,0,no
Natan Masiero,Treze,RB,24,0,2027-03-15,11,454,0,0.1,Brazil,Brazil,right,182,77,no
Paolo,Bataguassu,"LW, RW, LWF",24,0,,12,215,0,0.33,Brazil,Brazil,,0,0,no
Alan Pedro,Altos,"LW, LCMF, RB",24,0,2026-12-31,8,406,0,0.59,Brazil,Brazil,right,179,70,no
Hítalo,Luverdense,"LW, RW, LAMF",24,0,2027-04-30,6,198,0,0.0,Brazil,Brazil,right,172,69,no
Wesley,Tarxien Rainbows,"RDMF, LDMF",26,0,,18,716,2,1.11,Brazil,Brazil,right,181,73,no
Zé Vitor,EC São José,"CB, DMF, LCMF",27,0,,5,134,0,0.13,Brazil,Brazil,,0,0,no
Uesley Gaúcho,ABECAT Ouvidorense,"DMF, LCMF, RCMF",25,0,,15,613,1,0.11,Brazil,Brazil,right,181,0,no
Dani Bolt,Qarabag,RB,27,0,2028-06-30,3,188,0,0.0,Brazil,Brazil,right,183,73,no
Yure,Santa Rosa,"RDMF, RB",27,0,,3,75,0,0.0,Brazil,Brazil,right,170,68,no
Ruan Nascimento,Jacuipense,LCMF,25,0,,1,87,0,0.02,Brazil,Brazil,left,173,67,no
Miraíma,São Bernardo FC,"LCMF, CF, AMF",26,0,2027-12-31,21,1505,0,0.79,Brazil,Brazil,right,173,69,yes
Danilo Cardoso,Mito Hollyhock,RCB,29,0,,6,517,1,0.73,Brazil,Brazil,right,183,78,no
Matheus Claudino,Rio Branco SP,DMF,27,0,,4,104,1,0.08,Brazil,Brazil,right,181,0,no
Luiz Fernando,CRAC,"RW, LWF",28,0,2027-01-10,7,199,0,0.33,Brazil,Brazil,right,178,72,no
Pablo,ABECAT Ouvidorense,RCB,27,0,,1,12,0,0.0,Brazil,Brazil,right,190,0,no
Dudu Hatamoto,Botafogo PB,"LW, RW",22,0,2027-06-30,12,387,0,0.28,Brazil,Brazil,right,169,59,no
Soares,Lagarto,"AMF, RCMF",28,0,2027-03-23,2,139,0,0.11,Brazil,Brazil,left,175,73,no
E. Pulga,Bahia,"LW, LAMF, RW",25,0,2029-12-31,13,695,0,1.37,Brazil,Brazil,right,169,70,no
Carlos Maia,Novo Hamburgo,CF,25,0,,6,283,1,0.57,Brazil,Brazil,right,186,78,no
Rony,,RB,26,0,,2,108,0,0.0,Brazil,Brazil,right,169,62,no
Raul Mendes,,"LAMF, RW",25,0,,2,31,0,0.17,Brazil,Brazil,,0,0,no
Marlon,Marcílio Dias,"RB, RWB",25,0,,9,588,0,0.15,Brazil,Brazil,right,175,69,no
Pedro Vitor,Altos,"RCB, RB",29,0,,6,528,1,0.16,Brazil,Brazil,,0,0,no
John Everson,URT,RDMF,26,0,2026-09-30,2,92,0,0.0,Brazil,Brazil,right,180,71,no
Ronald,Manaus,LAMF,23,0,2026-09-30,3,108,0,0.09,Brazil,Brazil,left,167,65,no
João Victor,,"LDMF, RAMF, LAMF",28,0,,1,39,0,0.04,Brazil,Brazil,,178,72,no
Kevem,Santa Rosa,"RB, RCB",26,0,,4,241,0,0.19,Brazil,Brazil,right,188,82,no
Guilherme Martineli,Altos,"LCMF, RCMF",27,0,,1,100,0,0.0,Brazil,Brazil,,180,76,no
Iago Leite,,RB,26,0,,3,117,0,0.0,Brazil,Brazil,,0,0,no
Lailson,EC São José,LB,28,0,,1,50,0,0.0,Brazil,Brazil,left,172,70,no
Netto,Altos,"RAMF, RW, RB",28,0,,14,712,1,0.61,Brazil,Brazil,right,174,71,no
Michel Bennech,Água Santa,RCB,27,0,,9,762,0,0.0,Brazil,Brazil,,0,0,no
Leonan,Anápolis,LB,30,0,,13,1081,2,0.25,Brazil,Brazil,both,174,64,no
Marcão,Oratório,LCB,30,0,,1,2,0,0.0,Brazil,Brazil,right,193,82,no
Luis Morales,Bagé,RB,28,0,,1,79,0,0.0,Uruguay,Uruguay,right,175,73,no
Marcelinho,Ypiranga Erechim,"LAMF, RAMF, RW",29,0,,11,304,1,1.51,Brazil,Brazil,left,176,71,no
Wendel Lomar,Maringá,LCB,30,0,2027-05-31,2,208,0,0.0,Brazil,Brazil,left,182,73,yes
Renan Castro,Guarani,LB,30,0,,11,694,0,0.56,Brazil,Brazil,left,175,74,no
Luketa,Sertãozinho,"CF, LW, AMF",27,0,,6,190,1,1.23,Brazil,Brazil,right,177,72,no
Albano,Ferroviária,"AMF, CF, RW",29,0,2027-12-31,6,283,1,0.67,Brazil,Brazil,left,178,70,no
Thiaguinho,Jacuipense,"LAMF, LW",28,0,,2,113,0,0.0,Brazil,Brazil,right,168,60,no
Igor Morais,Botafogo PB,RCB,28,0,,3,247,0,0.0,Brazil,Brazil,,0,0,no
Marquinhos,Volta Redonda,,28,0,2027-10-23,2,78,0,0.0,Brazil,Brazil,right,177,78,no
Pedro Chinês,Campinense,"RW, RAMF, CF",25,0,,10,491,1,0.45,Brazil,Brazil,,0,0,no
Moisés,,LCMF,23,0,,1,51,0,0.0,Brazil,Brazil,,0,0,no
Pedrinho,Campinense,CF,22,0,,1,6,0,0.0,Brazil,Brazil,,0,0,no
Iury,Retrô,RB,28,0,,10,654,0,0.09,Brazil,Brazil,,0,0,no
MV,Volta Redonda,"RW, RAMF",27,0,2027-12-31,3,90,1,0.36,Brazil,"Brazil, Portugal",right,172,68,no
Wendson,Goiatuba EC,"RW, RAMF",28,0,,18,939,2,2.01,Brazil,Brazil,right,183,75,no
Gui Campana,Manauara,"RAMF, LW",30,0,,3,115,0,0.01,Brazil,Brazil,right,171,70,no
Edison Negueba,Maringá,"LW, RW, RAMF",25,0,2029-12-31,8,275,0,0.31,Brazil,Brazil,,0,0,no
Alan Francisco,Catanduva,"RAMF, RW",25,0,,3,57,0,0.0,Brazil,Brazil,right,174,0,no
Dudu,Bangu,RB,25,0,2026-09-30,13,912,0,0.28,Brazil,Brazil,right,176,73,no
Danrley,Floresta EC,"LDMF, DMF, LCB",25,0,,11,499,0,0.0,Brazil,Brazil,right,180,71,no
Lucas Gabriel,Paraná,"LCMF, LDMF",25,0,,7,282,0,0.0,Brazil,Brazil,,0,0,no
Gabriel Pereira,Jacuipense,"RCMF, RDMF",29,0,,1,58,0,0.0,Brazil,Brazil,,0,0,no
Bruno Camilo,Joinville,RCMF,28,0,2026-09-30,15,1237,0,0.89,Brazil,Brazil,right,173,70,no
Natan André,Piauí,"CF, RAMF, RW",26,0,,13,391,0,0.36,Brazil,Brazil,right,0,0,no
Erick Cunha,,"LAMF, RAMF",25,0,,1,34,0,0.0,Brazil,Brazil,,0,0,no
Fernando Ceará,Sousa,LB,30,0,,3,63,0,0.03,Brazil,Brazil,left,0,0,no
Adryan,Confiança,"LCB, CB, RB",25,0,,10,583,0,0.0,Brazil,Brazil,right,183,79,no
Caíque Souza,Victoria Wanderers ,"LAMF, LW",27,0,,3,95,0,0.17,Brazil,Brazil,right,168,66,no
Caio Vitor,Maricá,"LCMF, AMF",25,0,2026-11-10,21,1362,3,1.19,Brazil,Brazil,right,180,72,no
Júlio Amorim,,RB,27,0,,1,55,0,0.0,Brazil,Brazil,,0,0,no
Gabriel Pierini,Estrela do Norte,"RCMF, RB, LDMF",26,0,,4,200,0,0.01,Brazil,Brazil,right,172,65,no
Ailton Santos,Oeste,LB,28,0,2026-09-15,16,726,0,0.07,Brazil,Brazil,,0,0,no
Guilherme Queiroz,,"AMF, RCMF",23,0,,3,90,1,0.2,Brazil,Brazil,unknown,0,0,no
Kauan Cristian,São Bernardo,CF,23,0,,1,12,0,0.0,Brazil,Brazil,unknown,0,0,no
Igor,,AMF,23,0,,1,58,0,0.2,Brazil,Brazil,unknown,0,0,no
