Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
Kevin Presa,Lugo,"RDMF, LCMF",32,250000,2027-06-30,34,2115,1,1.3,Spain,Spain,right,178,78,no
Rodri Escudero,Sabadell,"CF, AMF",32,250000,2027-06-30,34,1972,5,6.1,Spain,Spain,right,181,73,no
Quique Fornos,Huesca,LCB,29,250000,2028-06-30,29,2547,1,1.61,Spain,Spain,right,179,69,no
Ximo Navarro,Deportivo La Coruña,"RB, LB",36,250000,2027-06-30,23,1840,0,1.08,Spain,Spain,right,176,75,no
Miguel Bañuz,Alcorcón,GK,33,250000,2027-06-30,31,3017,0,0.0,Spain,Spain,right,188,78,no
Pablo Trigueros,Lugo,RCB,33,250000,2027-06-30,41,4002,5,1.88,Spain,Spain,right,188,76,no
Markel Etxeberría,Sestao River,"RB, LB",31,250000,2027-06-30,32,2830,1,0.47,Spain,Spain,right,178,73,no
Bicho,Cultural Leonesa,"LCMF, LDMF, RCMF",30,250000,2028-06-30,35,2809,3,2.67,Spain,Spain,left,175,67,no
E. Vergés,Mérida AD,"LB, LWB",29,250000,2027-06-30,36,3255,0,0.51,Spain,Spain,left,176,74,no
Fausto Tienza,CA Central,"LDMF, LCMF, RCMF",36,250000,2027-06-30,35,2327,3,1.35,Spain,Spain,right,183,75,no
Mario Losada,Zamora,"CF, AMF",29,250000,2027-06-30,35,2538,6,5.53,Spain,Spain,right,175,73,no
Isi Gómez,Real Avilés,"LCMF, AMF",30,250000,2027-06-30,31,2180,2,1.2,Spain,Spain,right,171,62,no
Aarón Piñán,Deportiva Minera,"CF, RAMF, RW",29,250000,2027-06-30,22,1444,2,3.61,Spain,Spain,right,180,72,no
S. Longo,Campodarsego,CF,34,250000,2027-06-30,19,1222,2,1.89,Italy,Italy,right,186,75,no
Juan Rodríguez,Marbella,"RCB, CB",31,250000,2027-06-30,35,3408,2,1.51,Spain,Spain,right,184,73,no
A. Godoy,Sabadell,"CF, LAMF",23,250000,2027-06-30,21,1238,6,4.36,Spain,Spain,right,178,69,yes
Carlos Giménez,PAOK B,"RB, RCB",23,250000,2027-06-30,36,3181,1,0.58,Spain,Spain,right,180,79,yes
Ale García,Las Palmas,"CF, RW, LW",23,250000,2029-06-30,35,2320,7,6.51,Spain,Spain,right,181,75,no
Haitam Abaida,Málaga,"RW, LW, RAMF",24,200000,2027-06-30,3,65,2,0.52,Spain,"Spain, Morocco",left,172,70,no
Xabi Huarte,Tondela,"RAMF, RW",25,200000,2028-06-30,11,678,1,1.39,Spain,Spain,right,172,64,no
I. Garriz,Lugo,"LCB, LDMF, RCB",25,200000,2027-06-30,37,3313,0,0.77,Spain,Spain,right,189,81,no
Pablo Valencia,Eldense,GK,25,200000,2026-06-30,12,1088,0,0.0,Spain,Spain,right,188,74,no
Manu Fernández,Celta de Vigo,"RCB, LCB, CB",25,200000,2028-06-30,34,2341,0,0.33,Spain,Spain,right,185,83,no
Coke Carrillo,Celta Fortuna,GK,24,200000,2029-06-30,9,883,0,0.0,Spain,Spain,right,188,75,no
David Alba,Gimnàstic Tarragona,"RCB, CB",27,200000,2027-06-30,33,2708,0,0.51,Spain,Spain,right,186,77,no
Hugo Esteban,Santa Coloma,"LW, LAMF, AMF",27,200000,2026-06-30,10,375,0,0.28,Spain,Spain,right,170,67,no
Pelayo Suárez,Real Jaén,"RCB, LCB, RB",27,200000,2026-06-30,22,1921,0,0.42,Spain,Spain,right,183,84,no
Rubén Enri,Olot,CF,28,200000,2026-06-30,32,1966,4,5.76,Spain,Spain,right,178,72,no
Kike Hermoso,Arka Gdynia,"RCB, CB",26,200000,2026-06-30,30,2534,4,2.12,Spain,Spain,right,190,76,no
Aarón Rey,Bellinzona,"LW, LAMF, AMF",28,200000,,33,1714,0,2.18,Spain,Spain,right,173,69,no
Berto González,Xerez Deportivo,"RW, LAMF, LW",28,200000,2026-06-30,24,1183,5,4.56,Spain,Spain,left,173,64,no
I. Amoah,Qabala,"LCB, CB",25,200000,2026-06-30,29,2763,2,0.87,Ghana,Ghana,right,187,78,no
Jon Cabo,Barakaldo,"RW, CF, RAMF",25,200000,2027-06-30,36,2143,3,3.92,Spain,Spain,right,184,67,no
B. Kavtaradze,Bars,CF,27,200000,2026-12-31,10,456,1,0.81,Georgia,Georgia,right,185,80,no
Ricard Pujol,,"LCB, LB",28,200000,,18,973,0,0.2,Spain,Spain,left,180,73,no
Marcos Baselga,Gimnàstic Tarragona,"CF, RW",27,200000,2026-06-30,25,1292,5,3.94,Spain,Spain,right,177,70,no
Eric Monjonell,Ibiza,"RCB, LCB, LB",24,200000,2027-06-30,9,674,0,0.08,Spain,Spain,right,187,81,no
Antxón Jaso,Real Murcia,LCB,28,200000,2027-06-30,17,1638,0,0.24,Spain,Spain,left,186,79,no
G. Elosegi,Fuenlabrada,RB,26,200000,2026-06-30,30,2530,1,0.38,Spain,Spain,right,180,71,no
Aitor Pascual,UD Logroñés,RB,27,200000,2026-06-30,33,2994,2,1.91,Spain,Spain,right,179,74,no
Arnau Gaixas,Eldense,"LCB, LB, RCB",27,200000,2026-06-30,30,2609,0,0.67,Spain,Spain,left,184,74,no
Pablo García,Dos Hermanas,"CF, RW",28,200000,2027-06-30,19,874,4,4.07,Spain,Spain,right,174,64,no
Antonio Aranda,Mérida AD,"LW, LAMF",25,200000,2028-06-30,31,1347,2,2.61,Spain,Spain,right,172,66,no
R. Prada,Poblense,"LB, LW",25,200000,2027-06-30,32,1810,0,0.06,Spain,Spain,left,180,73,no
Tomás Bourdal,Atlético Sanluqueno U18,"RCB, LCB",28,200000,2027-06-30,28,2525,0,0.64,Argentina,"Argentina, Italy",right,192,83,no
Miguelete,Sabadell,"CF, LW, RAMF",25,200000,2028-06-30,26,997,1,1.34,Spain,Spain,right,177,70,no
Pol Prats,Recreativo Huelva,RW,27,200000,2027-06-30,10,328,0,0.88,Spain,Spain,right,182,78,no
Aitor Aranzabe,Numancia,"LW, LAMF",28,200000,2027-06-30,36,2975,6,4.98,Spain,Spain,left,171,65,no
Joel López,Celta Fortuna,"LCB, LWB, LB",24,200000,2029-06-30,33,2363,0,0.45,Spain,Spain,left,180,75,no
R. Tavares,Epitsentr Kamyanets-Podilskyi,"LCMF, RCMF, LDMF",27,200000,2028-06-30,35,3027,0,0.71,Spain,Spain,right,180,66,no
Retu,Unionistas de Salamanca,LB,24,200000,2027-06-30,3,192,0,0.09,Spain,Spain,left,186,70,no
F. Carmona,Ourense CF,RCB,27,200000,2028-06-30,22,2027,1,0.95,Spain,Spain,right,184,76,no
Taliby Konaté,UD Logroñés,GK,28,200000,2027-06-30,38,3696,0,0.0,Spain,"Spain, Guinea",right,190,81,no
Unai Dufur,Barakaldo,"LCB, RCB",27,200000,2028-06-30,19,1084,0,0.33,Spain,Spain,right,187,75,no
Marc Tenas,Gimnástica Segoviana,"CF, RW",25,200000,2027-06-30,31,2052,0,2.42,Spain,Spain,right,183,77,no
Diego Mirapeix,Deportiva Minera,RCB,26,200000,2027-06-30,22,1481,0,0.25,Spain,Spain,right,187,73,no
Adri López,Conquense,GK,27,200000,2027-06-30,10,989,0,0.0,Spain,Spain,right,188,73,no
Alberto Fernández,Araz,"AMF, LCMF, RAMF",26,200000,2027-06-30,32,2214,0,2.06,Spain,Spain,right,166,59,no
Carlos Puga,Málaga,RB,25,200000,2029-06-30,23,1285,0,0.24,Spain,Spain,right,175,70,no
S. Erimuya,Ciudad de Lucena,"RCB, LCB",28,200000,,15,1359,0,0.08,Nigeria,Nigeria,right,190,75,no
M. Calderón,,"DMF, LCMF, RCMF",27,200000,,15,649,1,0.56,Spain,Spain,left,183,73,no
Joan Rojas,Real Murcia,LCB,26,200000,2027-06-30,36,3382,1,0.56,Spain,Spain,left,185,76,no
Raúl Alcaina,Penafiel,CF,25,200000,2027-06-30,29,1116,5,4.6,Spain,Spain,right,181,77,no
Ismael Gutiérrez,Xerez,"RCMF, DMF, LCMF",25,200000,2027-06-30,23,1125,0,0.09,Spain,Spain,right,178,74,no
Álex Escardó,Numancia,"CF, RW",28,200000,,24,1121,1,2.71,Spain,Spain,right,176,72,no
Javier Rentero,Hércules,"RCB, RDMF",25,200000,2027-06-30,29,2419,0,0.96,Spain,Spain,right,187,84,no
J. Cueto,Real Avilés,CF,25,200000,,34,1237,4,3.38,Spain,Spain,right,182,65,no
S. García Pérez,,"LAMF, LW",27,200000,,29,1758,3,3.09,Spain,Spain,both,195,88,no
L. García,Cartagena,GK,28,200000,2027-06-30,26,2566,0,0.0,Colombia,"Colombia, Spain",right,192,75,no
Julito Martínez,UCAM Murcia,CF,25,200000,2027-06-30,26,1832,5,5.07,Spain,Spain,both,178,70,no
Nils Mortimer,Académico de Viseu F.C.,"RW, RAMF, LAMF",25,200000,2028-06-30,33,1777,1,1.86,Spain,Spain,left,178,72,no
S. Abdulai,Alverca,"DMF, RCMF, RDMF",27,200000,2028-06-30,30,1933,0,1.04,Ghana,Ghana,right,187,80,no
Juanmi Carrión,,"LWB, LB, LW",28,200000,,26,1324,1,1.93,Spain,Spain,left,177,73,no
David Ramos,,"RB, RCMF",28,200000,,36,2803,0,2.21,Spain,Spain,right,175,68,no
D. Fuoli,Sabadell,GK,28,200000,2027-06-30,37,3644,0,0.0,Spain,Spain,right,188,79,no
O. Siddiki,Antequera,"RW, RAMF, CF",28,200000,,33,2345,6,5.52,Morocco,"Morocco, Spain",right,179,76,no
Nabil Touaizi,Alverca,"CF, RAMF, RW",25,200000,2028-06-30,32,1652,3,3.21,Spain,"Spain, Morocco",right,183,77,no
Albert Trapero,Bellinzona,RCB,26,200000,,29,2100,1,0.43,Spain,Spain,right,192,80,no
Pepe Sánchez,Albacete,LCB,26,200000,2027-06-30,28,2603,1,1.23,Spain,Spain,right,185,73,no
C. García,Sabadell,"LCB, RCB",26,200000,,18,1321,1,1.09,Spain,Spain,right,188,79,no
Jesús Álvarez,Tenerife,"LDMF, LCMF, RDMF",26,200000,2028-06-30,18,818,0,0.46,Spain,Spain,right,180,73,no
Kuki Zalazar,Ceuta,"AMF, CF",28,200000,2027-06-30,34,2048,4,3.74,Uruguay,"Uruguay, Spain",left,177,73,no
M. Alonso,Central Español,LWB,24,200000,2026-12-31,1,9,0,0.0,Uruguay,Uruguay,left,179,74,no
Jaime Sierra,Qabala,"LCMF, RCMF, LDMF",28,200000,2027-06-30,20,1352,0,0.47,Spain,Spain,right,175,63,no
Loren Fernández,Alcoyano,RB,27,200000,2027-06-30,26,2041,1,0.14,Spain,Spain,right,173,67,no
Sergio Santos,Gimnàstic Tarragona,"RB, RWB, RW",25,200000,2027-06-30,26,1534,0,0.12,Spain,Spain,right,180,71,no
Javi Antón,Antequera,"RB, LB",26,200000,2027-06-30,20,1609,0,0.73,Spain,Spain,right,174,69,no
Kike Carrasco,Lorca Deportiva,"RB, RW, RAMF",28,200000,2027-06-30,31,1902,1,0.75,Spain,Spain,right,170,70,no
Dani Perejón,Cartagena,"RB, RW",27,200000,2027-06-30,38,3611,3,2.35,Spain,Spain,right,180,68,no
Javi Duarte,Estepona,"AMF, RCMF, RW",28,200000,,33,2368,1,2.87,Spain,Spain,right,179,64,no
José Lara,Orihuela,"CF, RAMF, LAMF",26,200000,,33,2045,5,3.12,Spain,Spain,right,162,60,no
S. Nieto,Ponferradina B,LB,27,200000,2027-06-30,28,2213,2,1.28,Spain,Spain,left,173,70,no
J. Buyla,Numancia,"LDMF, LCMF",27,200000,,22,1004,0,0.28,Spain,"Spain, Equatorial Guinea",right,180,83,no
Julio Gracia,Intercity SJ D' Alacant,"RCMF, DMF",28,200000,2027-06-30,22,1364,1,2.78,Spain,Spain,right,171,66,no
B. Schwake,Nashville SC,GK,24,200000,2026-12-31,1,43,0,0.0,United States,"United States, Luxembourg",right,189,79,no
Álex Zalaya,Racing Ferrol,"LB, LCB",28,200000,,19,1573,0,0.12,Spain,Spain,left,184,75,no
V. Murria,Unionistas de Salamanca,RCB,25,200000,,29,1923,1,0.7,Russia,"Russia, Spain",right,188,80,no
Sergio Benito,Ourense CF,"CF, LW",27,200000,2027-06-30,36,2589,7,4.86,Spain,Spain,both,174,73,no
Pablo Martínez,Nîmes,LCB,37,200000,2026-06-30,33,3010,4,1.76,France,"France, Spain",left,182,77,no
Pablo Valcarce,,"CF, AMF, RAMF",33,200000,,17,687,2,1.28,Spain,Spain,right,172,70,no
Andrés Prieto,Ponferradina,GK,32,200000,2027-06-30,40,3944,0,0.14,Spain,Spain,right,195,87,no
Joseba Muguruza,Inter Club d'Escaldes,"RB, RAMF, RWF",32,200000,,29,1744,1,1.26,Spain,"Spain, Belgium",right,171,65,no
Diego Barri,Castellón,"DMF, LDMF, RDMF",30,200000,2027-06-30,33,2511,1,1.34,Spain,Spain,right,188,75,no
Pablo Hervías,,"LW, RW, RWB",33,200000,,11,562,0,0.18,Spain,Spain,right,174,71,no
Manu Ramírez,Extremadura 1924,"AMF, CF",30,200000,2026-06-30,7,221,0,0.08,Spain,Spain,left,177,74,no
Ekaitz Jiménez,UE Santa Coloma,LB,30,200000,2026-06-30,26,1946,1,0.24,Spain,Spain,left,168,64,no
C. Martínez,Tudelano,RB,32,200000,2026-06-30,22,1799,0,0.29,Dominican Republic,"Dominican Republic, Spain",right,174,73,no
Bernardo Cruz,,"RCB, CB",32,200000,,10,806,1,0.27,Spain,Spain,right,190,75,no
Andreu Guiu,Olot,"LW, CF, LWF",31,200000,2026-06-30,37,2484,2,3.44,Spain,Spain,right,188,80,no
Borja San Emeterio,Intercity SJ D' Alacant,"RWB, RB",29,200000,2027-06-30,34,3173,4,2.08,Spain,Spain,right,175,73,no
Sergio Buenacasa,,CF,30,200000,,14,683,1,2.2,Spain,Spain,right,182,73,no
Andreu Hernández,Sant Andreu,RCB,29,200000,2027-06-30,37,3568,1,0.54,Spain,Spain,right,185,73,no
Antonio Salado,,"LCMF, LDMF",29,200000,,13,1055,1,1.7,Spain,Spain,left,180,69,no
Alberto Varo,Nea Salamis,GK,33,200000,,38,3713,0,0.0,Spain,Spain,right,191,87,no
Mario Rodríguez,Conquense,"LAMF, LW, RAMF",29,200000,2026-06-30,18,583,1,0.39,Spain,Spain,left,180,64,no
Adrián Ortolá,Guingamp,GK,32,200000,2027-06-30,38,3713,0,0.0,Spain,Spain,left,187,74,no
Armando Corbalán,Torrent,"LCMF, RCMF, LDMF",32,200000,2026-06-30,32,2472,0,0.7,Spain,Spain,right,179,69,no
Álvaro Mateo,Real Unión,"LB, LCB",29,200000,2026-06-30,30,2298,1,0.46,Spain,Spain,left,174,67,no
Gorka Garai,Leioa,"RCMF, RDMF",29,200000,2026-06-30,31,2533,1,0.55,Spain,Spain,right,179,66,no
Íñigo Muñoz,Barakaldo,"RAMF, LAMF, RW",29,200000,2026-06-30,24,974,0,0.88,Spain,Spain,right,165,59,no
Germán Novoa,Ponferradina,"LCB, RCB, RB",29,200000,2027-06-30,36,3494,0,1.42,Spain,Spain,right,180,77,no
A. Fuentes,Mallorca B,"CF, RW",29,200000,2030-06-30,25,890,0,1.33,Spain,Spain,left,186,80,no
D. García,Arenteiro,GK,31,200000,2027-06-30,28,2672,0,0.0,Spain,Spain,right,176,81,no
Ander Gorostidi,Racing Ferrol,"RDMF, LCMF, RCMF",30,200000,2028-06-30,34,1775,2,1.31,Spain,Spain,right,185,74,no
Pablo Larrea,,"DMF, LCMF, LDMF",32,200000,,20,1286,0,0.23,Spain,Spain,right,173,69,no
Ángel Montoro,,"LCMF, RCMF",38,200000,,6,370,0,0.2,Spain,Spain,right,180,72,no
Iñaki Olaortua,Conquense,LCB,32,200000,2027-06-30,14,1391,1,0.48,Spain,Spain,right,184,75,no
Jon Ceberio,Epitsentr Kamyanets-Podilskyi,"LDMF, LCMF, RCMF",29,200000,,28,1568,1,0.96,Spain,Spain,right,186,80,no
Fran Rodríguez,,RB,31,200000,,25,1874,1,1.11,Spain,Spain,right,175,70,no
F. Danese,Rudar Prijedor,LCB,31,200000,,33,3106,0,1.23,Italy,Italy,left,187,80,no
Zelu,Xerez,"LW, LAMF",30,200000,2027-06-30,19,1626,4,4.34,Spain,Spain,right,170,67,no
Juan Hernández,,"LW, RW, LWF",31,200000,,20,638,1,2.21,Spain,Spain,left,177,70,no
Fermín Ruiz,Talavera CF,LB,29,200000,2027-06-30,28,2306,0,1.16,Spain,Spain,left,177,66,no
Eliseo Falcón,Arenteiro,"LCB, RCB",29,200000,,19,1564,1,0.62,Spain,Spain,right,186,83,no
J. Biabiany,Antequera,"RW, LW, LAMF",38,200000,,34,2292,5,4.22,France,"France, Guadeloupe",right,177,70,no
Dani Molina,Rudar Prijedor,"LCMF, LDMF, RCMF",30,200000,2027-06-30,29,2273,0,1.17,Spain,Spain,left,182,72,no
Carlos Blanco,Sant Andreu,RCB,30,200000,2027-06-30,27,2493,3,1.29,Spain,Spain,right,189,80,no
Víctor Ruiz,Algeciras,"LB, LCB",31,200000,2027-06-30,30,2737,1,0.57,Spain,Spain,left,176,73,no
L. Burón,Zamora,"RW, RWF, RAMF",31,200000,,34,2676,5,2.17,Spain,Spain,right,170,68,no
José Antonio,,"LCMF, AMF, RCMF",30,200000,,28,1946,1,2.38,Spain,Spain,left,183,73,no
R. Selasi,Chieti,"RCMF, AMF, LDMF",29,200000,,14,993,0,0.0,Ghana,Ghana,right,178,70,no
Sergio Pérez,Real Balompédica Linense,"LW, LAMF, RW",29,200000,,21,1444,0,0.91,Spain,Spain,right,182,75,no
Unai Medina,Ibiza,RB,36,200000,2027-06-30,37,3547,0,1.2,Spain,Spain,right,179,78,no
Iván Rodríguez,,"LB, RB",30,200000,,22,864,1,0.4,Spain,Spain,right,180,70,no
Alberto Toril,Hércules,CF,29,200000,2027-06-30,34,1610,8,6.04,Spain,Spain,right,187,78,no
Imanol García,Persik Kediri,"RDMF, RCMF, LDMF",30,200000,,35,2972,4,1.63,Spain,Spain,right,182,73,no
M. Pradera,,CF,30,200000,,32,1684,3,2.95,Spain,Spain,right,190,82,no
Dani Aquino,UCAM Murcia,"CF, AMF",35,200000,2027-06-30,36,3005,9,7.52,Spain,"Spain, Argentina",left,178,68,no
Manu Farrando,Racing Portuense,"RCB, RB",31,200000,2027-06-30,17,1520,0,0.27,Spain,"Spain, Argentina",right,183,81,no
Edu Campabadal,Real Avilés,RB,33,200000,,32,2921,3,2.04,Spain,Spain,right,178,76,no
Raúl González,Alcoyano,"RCB, CB",33,200000,2027-06-30,20,1425,1,0.56,Spain,Spain,right,190,82,no
Roberto Alarcón,Deportiva Minera,"LW, LB, LAMF",32,200000,,28,1994,2,1.15,Spain,Spain,left,178,70,no
Leonel Ferroni,Intercity SJ D' Alacant,"LB, LW",30,200000,2027-06-30,25,2030,1,0.91,Argentina,"Argentina, Italy",left,170,68,no
Sergio Moyita,Real Murcia,"RCMF, LCMF",33,200000,2027-06-30,30,2062,5,3.84,Spain,Spain,right,174,64,no
Isra Suero,Castellón,"RCMF, CF, AMF",32,200000,2027-06-30,18,967,4,3.03,Spain,Spain,left,172,69,no
Admonio Vicente,Europa,"RB, RCB",32,200000,,30,1844,0,0.27,Guinea-Bissau,"Guinea-Bissau, Spain",right,183,77,no
Felipe Alfonso,Mérida AD,RB,33,200000,,29,2379,2,1.85,Spain,Spain,right,175,66,no
Julen Monreal,Tudelano,LCB,32,200000,,5,370,0,0.12,Spain,Spain,right,193,85,no
Carlos Calderón,Ponferradina,"RW, RAMF",31,200000,2027-06-30,24,1489,1,3.05,Spain,Spain,right,183,70,no
Santi Samanés,Lugo,"LAMF, LW",30,200000,2027-06-30,16,1005,4,4.33,Spain,Spain,left,176,74,no
Jaume Pol,Real Jaén,LB,31,200000,2027-06-30,25,1559,1,0.87,Spain,Spain,left,182,76,no
Pablo Clavería,Anagennisi Karditsas,"LCMF, RCMF",30,200000,2027-06-30,33,2108,1,1.75,Spain,Spain,right,176,73,no
Á. Gómez,Unionistas de Salamanca,"RW, RAMF, LAMF",29,200000,2028-06-30,35,2101,2,1.94,Spain,Spain,right,178,75,no
Ale Galindo,UD Sanse,"LCMF, RCMF, LDMF",30,200000,2027-06-30,37,3262,1,1.74,Spain,Spain,right,178,74,no
Antonio Caballero,Real Jaén,"LCMF, AMF, RCMF",32,200000,2027-06-30,37,3567,2,1.61,Spain,Spain,right,179,75,no
Lucas Díaz,Racing Ferrol,GK,30,200000,2027-06-30,23,2266,0,0.0,Switzerland,"Switzerland, Spain",left,188,79,no
David Martín,UE Santa Coloma,"LW, RAMF, RW",33,200000,,21,527,1,0.99,Spain,Spain,right,174,66,no
Fer Ruiz,UD Sanse,"RW, RAMF",34,200000,2027-06-30,31,2839,7,4.58,Spain,Spain,right,183,79,no
Toni Arranz,Intercity SJ D' Alacant,"RCMF, DMF, LCMF",32,200000,2027-06-30,36,2998,1,0.91,Spain,Spain,right,188,80,no
Sergio Aguza,L'Hospitalet,"LCMF, DMF, LDMF",33,200000,2027-06-30,31,2037,4,2.35,Spain,Spain,right,176,71,no
Gorka Santamaría,Don Benito,CF,31,200000,2027-06-30,26,686,2,2.73,Spain,Spain,right,176,71,no
V. García,Huesca,RB,32,200000,2028-06-30,31,2592,0,0.23,Venezuela,"Venezuela, Portugal",right,178,71,no
Marc Fernández,Cornellà,"CF, LAMF, LW",36,200000,2027-06-30,39,1846,5,5.65,Spain,Spain,right,179,70,no
Manu Bonaque,Recreativo Huelva,"LCB, RCB",35,200000,2027-06-30,27,2364,1,1.14,Spain,Spain,right,182,72,no
Rubén Gálvez,Atlético Sanluqueño,GK,33,200000,2027-06-30,37,3627,0,0.0,Spain,Spain,right,182,74,no
G. Kastaneer,Terengganu,"CF, RWB",30,200000,2027-06-30,15,437,1,2.26,Netherlands,"Netherlands, Curaçao",right,189,85,no
Pablo Carbonell,Alcoyano,LB,32,200000,2027-06-30,27,1767,0,0.17,Spain,Spain,left,178,72,no
M. Rodríguez,Xerez,RCB,29,200000,2027-06-30,37,3490,1,1.11,Spain,Spain,right,180,83,no
Samu Casado,Deportiva Minera,GK,29,200000,2027-06-30,31,3030,0,0.15,Spain,Spain,right,187,77,no
Agüero,Antequera,"LAMF, AMF, LW",30,200000,2027-06-30,34,2403,5,3.77,Spain,Spain,right,175,65,no
Francisco Reguera,Colonia Moscardó,"RCMF, DMF, LDMF",30,200000,2027-06-30,21,1253,0,0.06,Spain,Spain,right,182,77,no
A. Planas,Punjab,"LAMF, LW",30,200000,2027-05-31,32,1648,1,2.22,Spain,Spain,right,175,73,no
José Enrique,Persik Kediri,CF,30,200000,2027-06-30,33,1584,3,3.77,Spain,Spain,left,186,77,no
Alberto Villapalos,Porreres,"RCMF, DMF, RCB",31,200000,2027-06-30,26,1880,1,0.61,Spain,Spain,right,191,85,no
Iván Pérez,Antequera,"RCB, RB",33,200000,2027-06-30,33,2575,2,2.16,Spain,Spain,right,180,70,no
Alex Cerdá,UD Logroñés,"LAMF, RW, LW",23,200000,2026-06-30,29,1570,4,3.43,Spain,Spain,right,184,76,no
C. Fernández,Racing Ferrol,GK,22,200000,2027-06-30,6,595,0,0.0,Spain,Spain,right,181,78,no
Álex Cardero,AEK Larnaca ,"LAMF, AMF, RAMF",22,200000,2028-06-30,20,1187,1,2.1,Spain,Spain,right,0,0,yes
M. Maroto,UD Logroñés,"RDMF, RCMF",22,200000,2027-06-30,17,800,1,0.53,Spain,Spain,left,176,67,no
Luis Bilbao,,"LW, LAMF, LWF",23,200000,,10,408,0,1.83,Spain,Spain,left,183,74,no
Sergi López,Cacereño,RB,22,200000,2027-06-30,27,1679,0,0.23,Spain,Spain,right,180,74,no
Christian Mutilva,Arenas Club,LCB,22,200000,2027-06-30,22,686,0,0.0,Spain,Spain,left,190,78,no
Álvaro Leiva,Real Madrid C,"LAMF, RAMF, RW",21,200000,2027-06-30,20,484,0,0.31,Spain,Spain,right,173,67,no
Rafa Llorente,Atlético de San Luis,"RAMF, LAMF, LW",23,200000,2028-06-30,35,2745,8,7.25,Spain,Spain,right,186,85,no
M. Trilles,Tarazona,"CB, RCB",34,175000,2026-06-30,32,2962,1,1.31,Spain,Spain,right,187,79,no
Lolo González,CD Badajoz,"RCB, LCB, DMF",34,175000,2027-06-30,35,2907,3,3.49,Spain,Spain,right,186,83,no
Quique Rivero,UD Logroñés,"LCMF, LDMF",34,175000,2027-06-30,35,3289,3,2.68,Spain,Spain,right,176,70,no
R. Mayor,Unionistas de Salamanca,RCB,35,175000,2027-06-30,33,2733,3,1.96,Spain,Spain,right,187,80,no
Simão,Penafiel,LB,27,150000,2027-06-30,7,195,0,0.0,Guinea-Bissau,Guinea-Bissau,left,179,70,no
Ander Zoilo,Gimnàstic Tarragona,"LB, LWB",26,150000,2027-06-30,26,1873,0,0.28,Spain,Spain,left,175,74,yes
Manu Garrido,Vizela,CF,25,150000,2027-06-30,8,139,2,0.74,Spain,Spain,right,190,87,no
Víctor San Bartolomé,Albacete,RCMF,26,150000,2028-06-30,5,91,0,0.01,Spain,Spain,right,186,75,no
Álvaro García,Gimnàstic Tarragona,"LCB, LDMF, LB",26,150000,2026-06-30,6,526,0,0.27,Spain,Spain,left,184,77,no
Guillem Rodríguez,Europa,RB,28,150000,2026-06-30,6,321,0,0.0,Spain,Spain,right,175,68,no
Álvaro Bravo,365,"LCMF, DMF, RCMF",28,150000,,21,1179,0,0.24,Spain,Spain,right,181,70,no
Manu Pedreño,Ibiza,RCB,25,150000,2027-06-30,34,3008,0,0.6,Spain,Spain,right,190,81,no
Mikel Carro,Santa Coloma,"DMF, RCMF",27,150000,2026-06-30,5,189,0,0.0,Spain,Spain,right,188,78,no
Álex Gualda,Steaua Bucureşti,"LCMF, RCMF, LDMF",28,150000,,28,1824,0,1.02,Spain,Spain,right,180,71,no
Pablo Monroy,,RB,27,150000,,8,636,0,0.33,Spain,Spain,right,183,78,no
Fran Callejón,Tunari,"LCMF, LDMF, RCMF",28,150000,2026-06-30,10,486,0,0.01,Spain,Spain,left,180,70,no
J. Tur,SKA-Khabarovsk,"RCMF, RDMF, LCMF",28,150000,2027-06-30,31,1847,0,0.49,Spain,Spain,right,174,71,no
Iñaki Elejalde,Lokeren-Temse,CF,27,150000,2027-06-30,19,574,4,1.89,Spain,Spain,right,176,69,no
J. Moreno,Albacete,RCB,26,150000,2027-06-30,31,2659,1,0.61,Spain,Spain,right,185,83,no
D. Villanueva,Marbellí,CF,28,150000,2026-06-30,29,1351,2,2.91,Spain,Spain,right,170,67,no
Ferni,Talavera CF,"CF, LW, LCMF",28,150000,2026-06-30,19,1366,1,1.8,Spain,Spain,left,187,72,no
A. Miceli,,"DMF, RCMF, LCMF",26,150000,,14,701,0,0.43,Italy,Italy,right,179,74,no
Farru,Tondela,"LCB, LB",25,150000,2027-06-30,26,2357,1,0.46,Spain,Spain,left,183,78,no
Juan Serrano,Antoniano,"LAMF, LW, AMF",26,150000,2027-06-30,28,1482,0,1.2,Spain,Spain,right,177,70,no
Jorge Padilla,Cherno More,"RW, RAMF, CF",25,150000,2028-06-30,22,1115,0,0.95,Spain,Spain,right,175,66,no
Ilies Faure,Académica,CF,25,150000,2028-06-30,37,1672,5,5.57,France,"France, Algeria",left,192,85,no
Joel Arumí,Olot,"LB, RB",26,150000,2027-06-30,31,1469,0,0.36,Spain,Spain,left,180,74,no
Diego Ceballos,Deportiva Minera,RB,27,150000,2027-06-30,30,2662,1,0.26,Spain,Spain,right,170,64,no
Diego Cámara,Sliema Wanderers,"RCB, LCB",28,150000,2027-06-30,14,782,0,0.08,Spain,Spain,right,184,79,no
Javi Domínguez,Arka Gdynia,"CB, RCB",25,150000,2028-06-30,20,920,0,0.09,Spain,Spain,right,195,83,no
