Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
R. Minerba,FA 2000,"DMF, RDMF, LDMF",21,25000,,8,194,0,0.04,Denmark,Denmark,,0,0,no
S. Kroner,,RB,26,25000,,15,285,0,0.24,Denmark,Denmark,both,185,0,no
G. Pyne-Cole,Sundby,"LAMF, LWF",24,25000,,2,21,0,0.0,Denmark,Denmark,right,173,0,no
E. Ogude,Nykøbing,CF,32,25000,,11,531,1,2.29,Nigeria,Nigeria,right,180,78,no
Emeka Nnamani,Kalmar,CF,24,25000,2028-06-30,2,45,0,0.0,Denmark,"Denmark, Nigeria",both,183,68,no
K. Jørgensen,,"RB, RWB",22,25000,,3,158,0,0.0,Denmark,Denmark,,0,0,no
F. Kristensen,Helsingør,"RW, RCMF, DMF",25,25000,2027-06-30,14,321,1,0.99,Denmark,Denmark,,0,0,no
A. Kostow,,GK,25,25000,,1,53,0,0.0,Denmark,Denmark,,0,0,no
O. Soe,,RCB,20,0,,1,96,0,0.09,Denmark,Denmark,,0,0,no
M. Frederiksen,Næsby,RCMF,19,0,,1,13,0,0.0,Denmark,Denmark,unknown,0,0,no
C. Nnamani,B 93,CF,22,0,,2,45,0,0.0,Denmark,"Denmark, Nigeria",,0,0,no
Y. Agnero,Halmstad,CF,21,0,,10,392,1,3.54,Côte d'Ivoire,Côte d'Ivoire,unknown,0,0,no
B. Kücükylidiz,Hillerød,"LCMF, LDMF",25,0,2027-06-30,5,440,1,1.0,Denmark,Denmark,unknown,0,0,no
Omar Sheik,Kolding IF U19,LCMF,19,0,,1,9,0,0.0,Denmark,Denmark,,0,0,no
V. Philip,,"RWB, RW",19,0,,2,55,0,0.06,Denmark,Denmark,,0,0,no
H. Dalsgaard,Fremad Amager,GK,22,0,,1,97,0,0.0,Denmark,Denmark,,0,0,no
M.E. Langberg,Helsingør,"LCB, RCB",24,0,2027-06-30,8,295,0,0.18,Denmark,Denmark,right,0,0,no
M. Jespersen,,"LCMF, RCMF",35,0,,26,1561,2,0.93,Denmark,Denmark,right,174,71,no
J. Olivero,Magpies,"LWB, LB, LCB",28,0,2027-06-30,3,71,0,0.0,Gibraltar,Gibraltar,left,182,74,no
S. Denius Nielsen,,"RCMF, LWB, CF",31,0,,10,339,0,0.31,Denmark,Denmark,right,177,56,no
C. Kudsk,Skive,"RCMF, AMF",28,0,,17,1099,1,2.52,Denmark,Denmark,left,172,0,no
S. Trier Jakobsen,Middelfart,"LCB, RCB",28,0,,13,628,1,0.66,Denmark,Denmark,right,183,80,no
D. Bedjeti,FA 2000,CF,20,0,,1,34,0,0.02,Denmark,Denmark,,0,0,no
K. Shushman,Kolding IF,GK,21,0,2028-06-30,2,200,0,0.0,Ukraine,Ukraine,unknown,0,0,no
S. Slettegaard,Skála,"RCB, RWB",20,0,2027-06-30,2,122,0,0.0,Denmark,Denmark,unknown,0,0,no
R. Lynder,Ishøj,DMF,19,0,,1,8,0,0.0,Denmark,Denmark,,0,0,no
H. Tarp,Ishøj,"DMF, LCMF",19,0,,1,74,0,0.0,Denmark,Denmark,,0,0,no
M. Schütt Rasmussen,HB Køge,RDMF,20,0,,1,17,0,0.16,Denmark,Denmark,,0,0,no
G. Johansen,Helsingør U19,LWF,20,0,,1,22,0,0.0,Denmark,Denmark,,0,0,no
E. Villumsen,HB Køge,"RB, LWF",19,0,,3,38,0,0.0,Denmark,Denmark,,0,0,no
B. Alkhoudari,Hillerød,"RWF, LWF",19,0,2029-06-30,4,71,0,0.05,Denmark,Denmark,,0,0,no
J. Guldbrand,,RCMF,20,0,,1,20,0,0.0,Denmark,Denmark,,0,0,no
M. Bill,,"AMF, LB",22,0,,2,29,1,0.24,Denmark,Denmark,,0,0,no
V. Olsen Harboe,,"RAMF, LAMF, RDMF",20,0,,2,43,0,0.0,Denmark,Denmark,,0,0,no
B. Engdahl,Häcken,"RB, LB, RWB",22,0,2027-12-31,3,114,0,0.0,Sweden,Sweden,right,179,69,no
A. Beck Jensen,Viborg,"RCMF, AMF, CF",23,0,,29,2043,5,4.34,Denmark,Denmark,right,184,0,no
D. Alijagic,Hvidovre U19,CF,19,0,,1,11,0,0.0,Denmark,Denmark,unknown,0,0,no
T. Basbøll Nielsen,Næstved,"AMF, RWF",20,0,2027-06-30,3,36,0,0.07,Denmark,Denmark,right,186,0,no
C. Remmer,Frem,"RB, RCB",33,0,2027-06-30,3,57,0,0.0,Denmark,Denmark,right,182,79,no
M. Jallow,,CF,21,0,,1,4,0,0.0,Gambia,Gambia,,0,0,no
N. Holmegaard,Fremad Amager,"LCB, RB, LWB",20,0,2027-06-30,3,270,0,0.48,Denmark,Denmark,,187,80,no
A. Diagne,,LWF,20,0,,1,16,0,0.05,Denmark,"Denmark, Senegal",right,0,0,no
K. Davidsen,Holstein Kiel,"RCMF, LCMF",21,0,2029-06-30,3,131,0,0.01,Denmark,Denmark,right,191,0,no
M. Jørgensen,Blackburn Rovers,"RAMF, CF, RWF",25,0,2029-06-30,14,1352,11,5.5,Denmark,Denmark,right,185,69,no
A. Holvad,,"CF, AMF",36,0,,5,178,0,0.12,Denmark,Denmark,right,187,0,no
K. Kjellingbro,Vendsyssel,RCMF,20,0,2027-06-30,1,9,0,0.0,Denmark,Denmark,,0,0,no
A. Kristiansen,Vendsyssel,"CF, LCMF",19,0,2027-06-30,4,35,0,0.0,Denmark,Denmark,,0,0,no
R. Gyamfi,AGF,CF,21,0,2029-06-30,13,691,3,2.53,Ghana,Ghana,right,185,0,no
J. Cornelius,Start,CF,25,0,2028-12-31,6,299,2,1.89,Denmark,Denmark,,0,0,no
A. Nathan,Hobro,RCMF,20,0,,2,11,0,0.0,Denmark,Denmark,unknown,0,0,no
S. Larsen,Sønderjyske U19,CF,19,0,2026-12-31,2,17,0,0.01,Denmark,Denmark,unknown,0,0,no
V. Bach Schmølker,Hobro IK U19,CF,19,0,,1,6,0,0.0,Denmark,Denmark,,0,0,no
L. Björklund,Brommapojkarna,"LCMF, RCMF",22,0,,5,212,0,0.19,Sweden,Sweden,right,190,76,no
L. Sneftrup,Hobro II,CF,22,0,,1,32,0,0.1,Denmark,Denmark,,0,0,no
M. Compaoré,,"CF, LB",23,0,,18,390,0,0.41,Burkina Faso,Burkina Faso,left,178,67,no
M. Larsen,Horsens U17,"RCMF, DMF",15,0,,1,86,0,0.0,Denmark,Denmark,unknown,0,0,no
C. Boyum,Middelfart,CB,21,0,2027-06-30,2,121,0,0.08,Denmark,Denmark,,0,0,no
A. Bergholdt,Sønderjyske,"RWF, CF, LWF",21,0,2029-06-30,2,53,0,0.0,Denmark,Denmark,,0,0,no
F. Møller,Middelfart,"AMF, RWB, RW",20,0,2028-06-30,7,235,1,0.06,Denmark,Denmark,,0,0,no
J. Rindom,HIK,"LAMF, LW",22,0,2027-06-30,4,96,0,0.09,Denmark,"Denmark, Algeria",right,182,0,no
T. Bach,Vejle,"RW, LW, LAMF",23,0,,18,1296,3,2.47,Denmark,Denmark,,0,0,no
M. Boye,Trenčín,CF,20,0,2028-06-30,6,71,0,0.36,Denmark,Denmark,right,192,0,no
M. Jacobsen,Hobro,"CB, RB, RCB",22,0,,15,1193,0,0.44,Denmark,Denmark,,185,0,no
C. Hørby,Fremad Amager,"LCMF, RCMF",25,0,,15,258,0,0.11,Denmark,Denmark,left,183,76,no
S. Jakobsen,,CB,35,0,,21,1530,1,0.17,Denmark,Denmark,right,190,86,no
M. Haüser,Næstved,DMF,28,0,,1,19,0,0.0,Denmark,Denmark,right,180,74,no
Allan Sousa,,"LAMF, CF, LWF",29,0,,7,581,1,2.75,Brazil,Brazil,left,174,70,no
O. Kouassi,Horsens,"DMF, RCMF",20,0,,6,149,0,0.0,Côte d'Ivoire,Côte d'Ivoire,,0,0,no
O. Mandrup,,"CF, AMF, LWB",18,0,,3,81,0,0.0,Denmark,Denmark,unknown,0,0,no
A. Mandrup,,"LWB, LB",18,0,,2,28,0,0.0,Denmark,Denmark,unknown,0,0,no
A. Saine,Horsens,"RCB, RCMF",23,0,2027-06-30,26,1404,0,0.43,Gambia,Gambia,right,186,78,no
H. Toftegaard,Hillerød,"LCMF, RCMF, RW",20,0,2028-06-30,15,581,1,0.41,Denmark,Denmark,,0,0,no
F. Roslyng Christiansen,Holstein Kiel,"LCB, LB",20,0,2029-06-30,7,585,0,0.63,Denmark,Denmark,left,191,0,no
A. Kiilerich Hermansen,GAIS,GK,22,0,,6,582,0,0.0,Denmark,Denmark,right,190,78,no
R. Mugisha,,LAMF,23,0,,1,14,0,0.0,Uganda,Uganda,right,0,0,no
S. Becher,St. Louis City ,CF,27,0,,14,1199,3,3.6,United States,United States,right,188,85,no
O. Jebali,Moss,LCB,26,0,2027-12-31,25,1987,3,3.03,Tunisia,Tunisia,right,195,85,no
B. Rolland,,"LCB, RB, RCB",23,0,,3,111,0,0.0,France,France,right,186,78,no
O. Øhlenschlæger,Fredrikstad,"RCMF, RAMF, AMF",22,0,2028-12-31,31,2304,4,2.31,Denmark,Denmark,,0,0,no
E. Nielsen,Kongsvinger,"LB, LCB",26,0,,20,1797,0,0.66,Denmark,Denmark,left,0,0,no
R. Frantsen,,"RB, LB",34,0,,30,1994,0,0.19,Denmark,Denmark,both,185,78,no
K. Lunding Jakobsen,Aarhus Fremad,"LAMF, RW, RAMF",27,0,2028-06-30,16,536,0,0.73,Denmark,Denmark,left,178,70,no
T. Bany,West Bromwich Albion,"CF, AMF",22,0,,14,912,3,2.24,Denmark,Denmark,,177,0,no
M. Freitag,Roskilde,CF,24,0,2027-06-30,7,285,0,0.01,Denmark,Denmark,right,181,0,no
S. Sørensen,,"RCB, DMF",26,0,,2,21,0,0.68,Denmark,Denmark,right,181,0,no
S. Dhaflaoui,Helsingør,"AMF, RW, CF",30,0,,25,1367,1,4.15,Denmark,"Denmark, Tunisia",both,170,67,no
D. Talyspaev,Kyzyl-Zhar,GK,20,0,,2,148,0,0.0,Kazakhstan,Kazakhstan,unknown,189,86,no
G. Larsen,HB Køge,"DMF, LDMF",19,0,2028-06-30,2,92,0,0.0,Denmark,Denmark,unknown,0,0,no
S. Hald,HB Køge,"LCB, RCB",19,0,2028-06-30,25,1584,1,0.69,Denmark,Denmark,right,0,0,no
D. Efe,HB Køge,RB,19,0,2028-06-30,28,2053,0,0.57,Denmark,Denmark,,0,0,no
I. Dorgu,,"CF, LWF",19,0,,26,766,4,2.85,Denmark,"Denmark, Nigeria",,0,0,no
S. Jalaei,Hillerød,"CF, LW",20,0,2027-06-30,3,107,1,0.15,Denmark,Denmark,,0,0,no
M. Salah,HB Køge,LAMF,20,0,2029-06-30,1,11,0,0.0,Denmark,Denmark,,0,0,no
B. Bayrak,Sønderjyske,GK,21,0,2031-06-30,15,1422,0,0.0,Denmark,Denmark,left,190,0,no
J. Seehusen,Aalesund,"DMF, CB",23,0,,27,2302,0,1.03,Denmark,Denmark,right,184,0,no
J. Jørgensen,Nykøbing,GK,24,0,2027-06-30,6,538,0,0.0,Denmark,Denmark,right,198,0,no
M. Mølvadgaard,,CF,27,0,,14,591,0,1.47,Denmark,Denmark,right,189,86,no
V. Mikkelsen,Ringsted,"CF, AMF, LCMF",20,0,,9,134,0,0.34,Denmark,Denmark,unknown,0,0,no
T. Blidegn,B.93,"AMF, LAMF",21,0,2028-06-30,6,174,1,0.06,Denmark,Denmark,right,0,0,no
Abdullah Iqbal,Mjällby,"LCB, LB",24,0,2028-12-31,29,2793,0,0.02,Pakistan,Pakistan,,0,0,no
O. Gabriel Søe,San Diego,"RCB, LCB, RB",20,0,,15,1175,0,0.16,Denmark,Denmark,,187,0,no
M. Rugaard,Næstved,RB,21,0,,1,17,0,0.0,Denmark,Denmark,right,0,0,no
J. Erenbjerg,Genk,"RAMF, RW",26,0,2029-06-30,32,2935,8,7.21,Denmark,Denmark,left,184,0,no
S. Trier,Roskilde,"RDMF, DMF, LCMF",28,0,2027-06-30,12,828,0,0.74,Denmark,Denmark,,0,0,no
E. Christensen,B.93,"RCB, LCB, CB",29,0,2027-06-30,17,831,0,0.0,Denmark,Denmark,left,188,83,no
R. Marcus,Moss,"RDMF, LDMF, DMF",22,0,2027-12-31,15,1145,0,0.89,Denmark,Denmark,right,0,0,no
E. Wass,Frem,"LW, LWF, LCMF",27,0,2027-06-30,8,410,0,0.41,Denmark,Denmark,,0,0,no
T. Kløve,,"RDMF, DMF, LDMF",35,0,,15,661,2,0.53,Denmark,Denmark,right,177,75,no
N. Arnórsson,AaB,LCB,19,0,2029-06-30,8,680,0,0.0,Iceland,"Iceland, Denmark",,0,0,no
M. Widell,Swansea City,"AMF, LCMF",24,0,2029-06-30,28,2335,6,5.37,Sweden,Sweden,right,181,69,no
M. Bomholt,Rosenborg,"LCMF, RDMF, RCMF",20,0,2030-12-31,17,930,0,0.38,Denmark,Denmark,,0,0,no
J. Ahlmann,,"LB, LWB",35,0,,22,1108,1,0.64,Denmark,Denmark,left,179,70,no
O. Hyseni,Brøndby,"LWF, CF, LAMF",19,0,2031-06-30,11,329,2,1.57,Denmark,Denmark,right,0,0,no
A. Gøthler,Leganés,"RAMF, CF",19,0,2030-06-30,2,27,0,0.0,Denmark,Denmark,unknown,0,0,no
V. Falconi,HB Køge,"RCB, LCB",19,0,,3,44,0,0.0,Denmark,Denmark,unknown,0,0,no
L. Schmidt,Vejgaard B,"LCMF, RCMF",20,0,,6,202,0,0.09,Denmark,Denmark,,0,0,no
T. Pedersen,Holbæk B&I,"AMF, RCMF, LCMF",25,0,,7,175,0,0.05,Denmark,Denmark,,0,0,no
N. Bagger,Helsingør,"RW, RB",20,0,2027-06-30,11,307,0,0.05,Denmark,Denmark,,0,0,no
C. Dehmie,Boeung Ket,CF,24,0,2027-05-31,1,16,0,0.11,Australia,"Australia, Liberia",right,175,70,no
H. Petersen,Helsingør,GK,24,0,,3,293,0,0.0,Denmark,Denmark,left,0,0,no
A. Jakobsen,Castellón,"CF, AMF",27,0,2030-06-30,20,1843,6,5.24,Denmark,Denmark,right,185,81,no
N. Ritter,,"LB, LWB",34,0,,18,896,1,0.27,Denmark,Denmark,left,180,71,no
S. Bækgård,Aarhus Fremad,"LCMF, RDMF, RCMF",26,0,2027-06-30,20,823,0,0.78,Denmark,Denmark,right,179,73,no
V. Schousboe,,CF,29,0,,27,1175,4,4.64,Denmark,Denmark,right,0,0,no
A. Højmark-Jensen,,"CF, RAMF",30,0,,5,106,0,0.79,Denmark,Denmark,,0,0,no
M. Al-Atlassi,Holbæk B&I,"LW, LAMF, CF",28,0,,13,497,3,2.52,Denmark,Denmark,,174,71,no
M. Julø,Hillerød,"RAMF, RW, LB",28,0,2026-12-31,17,653,2,3.11,Denmark,Denmark,left,0,0,no
A. Hassan,,"RW, LAMF, CF",29,0,,15,733,1,0.54,Denmark,"Denmark, Iraq",right,180,0,no
M. Frederiksen,VSK Århus,"LCMF, RCMF",20,0,,2,27,0,0.0,Denmark,Denmark,unknown,0,0,no
S. Friis Sharif,Strømmen,RB,28,0,,32,3007,0,1.56,Denmark,Denmark,,0,0,no
A. Pedersen,,RCB,26,0,,8,204,0,0.03,Denmark,Denmark,,192,82,no
M. Kisum,Helsingør,"RB, RW",27,0,2027-06-30,3,82,0,0.04,Denmark,Denmark,right,187,0,no
A. Hvid Edvardsen,Hørsholm-Usserød,"LWB, LW",22,0,,14,326,0,0.91,Denmark,Denmark,left,0,0,no
L. Larsen,Ariana,"RCB, CB",24,0,,5,350,0,0.02,Sweden,Sweden,,192,0,no
T. Lindegaard Elmelund,Næstved,"CB, RCB",21,0,,14,1162,1,0.58,Denmark,Denmark,,0,0,no
L. Carlius,Rosengård,"RCMF, AMF",25,0,2027-12-31,13,910,0,0.87,Sweden,Sweden,right,180,72,no
Rasmus Lindén,Marsaxlokk,"CF, LAMF, LW",22,0,2027-06-30,17,638,3,2.2,Denmark,Denmark,,0,0,no
M. Christensen,Aalesund,"RCMF, RDMF",24,0,2028-12-31,27,2056,5,3.03,Denmark,Denmark,right,186,73,no
J. Vadstrup,Odds,"LCB, RCB",23,0,,17,1336,0,0.02,Denmark,Denmark,left,187,0,no
M. Brems,Nykøbing,"LB, LWB",24,0,2028-06-30,28,1925,0,0.83,Denmark,Denmark,left,191,71,no
J. Schoop,,"AMF, RCMF, LDMF",37,0,,18,816,2,0.49,Denmark,Denmark,left,176,70,no
M. Knudsen,Helsingør,"RB, RWB, RCB",33,0,2027-06-30,29,2439,1,2.08,Denmark,Denmark,right,185,0,no
R. Laursen,,RB,34,0,,9,625,0,0.03,United States,"United States, Denmark",right,182,79,no
N. Bossen,Kolding IF,"AMF, CF, RCMF",20,0,,3,90,0,0.12,Denmark,Denmark,,0,0,no
B. Rygaard,North Carolina Heels,"CF, LWF, LW",21,0,,9,258,1,1.21,Denmark,Denmark,,0,0,no
P. Banda,,"RCB, LCB",23,0,,5,266,0,0.0,Denmark,Denmark,,0,0,no
C. Friedrich,Næstved,"RB, RAMF",23,0,,26,1181,0,0.29,Denmark,Denmark,right,187,78,no
I. Tånnander,Kolding IF,"RWB, CF, RW",25,0,2027-06-30,26,1397,4,4.35,Denmark,Denmark,,0,0,no
M. Kristensen,,CF,33,0,,18,869,2,5.48,Denmark,Denmark,right,201,98,no
N. Dannevang,Sundby,GK,35,0,,26,2588,0,0.0,Denmark,Denmark,right,195,78,no
T. Mikkelsen,,CF,36,0,,31,1747,12,11.8,Denmark,Denmark,right,188,83,no
M. Kongstedt,Næstved,"RCMF, AMF",31,0,,29,2246,3,2.85,Denmark,Denmark,right,186,0,no
F. Christensen,Næstved,"CF, RAMF, LAMF",31,0,,28,2618,7,8.92,Denmark,Denmark,left,185,77,no
J. Christiansen,,"RCB, CB",35,0,,22,2114,1,1.86,Denmark,Denmark,right,188,84,no
M. Carlson,Roskilde,"LDMF, LCMF",27,0,2027-06-30,31,2484,1,1.47,Denmark,Denmark,,186,69,no
M. Høst,Næstved,"LB, LWB",27,0,,29,1943,0,0.64,Denmark,Denmark,left,0,0,no
L. Bust,HB Køge,LCB,27,0,2027-12-31,31,2991,1,1.54,Denmark,Denmark,,0,0,no
